0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.4942011716591168,-0.638669025215444,-0.6753102346452348,0.0175676834365956,-0.3771699903870711,-0.8615871900508367,-0.9417617667510124,-0.5670656661377771,-0.8466460266615652,-0.6015790387726045,-0.5419467298084262,-0.5784434443661857,-0.4992492388869064,-0.3824956685603476,-0.6493469331613512
-0.4942980654217732,-0.6351909984875769,-0.6655436434328532,0.0253698957583245,-0.3691455597078857,-0.851550057767923,-0.9368440910117948,-0.5611901623977864,-0.8476555940735919,-0.6017120124807489,-0.5374296586904886,-0.5655393257138257,-0.490631934097533,-0.3742587113063075,-0.6425836888376251
-0.4967407455014738,-0.6386173810135543,-0.6753831840571749,0.0181060507358743,-0.3748882127967347,-0.8600522877315964,-0.939148210954808,-0.5701048593482805,-0.8528155838140087,-0.607975302294782,-0.540186595853674,-0.5743191759648012,-0.4988767992083495,-0.3792819083622726,-0.654180017655972
-0.4975140972333751,-0.6428496267826663,-0.6811730071669249,0.0099514282341539,-0.3826960300342438,-0.8664278403073397,-0.9417140857438916,-0.5772451801990882,-0.8570378316753026,-0.6134836797081216,-0.5468574857786364,-0.5804233982493566,-0.5054730321098935,-0.3869957960315164,-0.6581351487877497
-0.4970154356100231,-0.6463186783004471,-0.6853666907299559,0.0033557598774539,-0.389615288967896,-0.871509296851961,-0.9466328746032658,-0.5818141693598784,-0.8590400948901985,-0.6161415667960723,-0.5530074406257441,-0.5858860063145029,-0.5105041318511389,-0.3939709220028669,-0.6591729627695603
-0.4941043167457842,-0.648507742561681,-0.6856998252614793,-0.0026487545001288,-0.3952964089764202,-0.8772282810828962,-0.94796241635246,-0.5839168383491095,-0.8601387608031519,-0.6174001146050918,-0.5585024374922378,-0.5926281706055782,-0.5157854795055937,-0.3954153693687106,-0.6624704851698054
-0.4969304998392413,-0.649390990187759,-0.6877931911300549,-0.0030543653448074,-0.3954091090103943,-0.8768278106572807,-0.9498667028416806,-0.5873551550828477,-0.8628926940053983,-0.6205032173097521,-0.5590085309971048,-0.5909961624173059,-0.5160416279871989,-0.3978141411831119,-0.6636413769302985
-0.4987393108936241,-0.6514549000001483,-0.6891667382959827,-0.0060320004878551,-0.3987118263948627,-0.8773267956659545,-0.9503035758343455,-0.5889543618242685,-0.8657715028242989,-0.623690517231186,-0.5637484651270441,-0.5908019662793318,-0.5170532266713754,-0.4022904413781279,-0.6612366198067058
-0.4994258851599335,-0.6515224672801448,-0.6862740419532003,-0.0051548240328552,-0.3981995792052588,-0.8748972487270767,-0.9482077076407304,-0.5877991957561457,-0.8667033401991493,-0.6243674654621556,-0.5642220016124988,-0.5878209894916704,-0.5148068936159388,-0.4018904558217048,-0.6573810888724199
-0.4997558721000171,-0.6540909854849752,-0.691695473039369,-0.0116381250755592,-0.4039133295321507,-0.881123840112159,-0.9525938829469528,-0.593435055616349,-0.8696880207214039,-0.628127334890574,-0.5682047046181162,-0.5942632788841188,-0.5213478330541442,-0.4067754154448323,-0.6637820901028109
-0.4974217675473664,-0.6568201898032067,-0.691697271835949,-0.0173079417769498,-0.4094280930924355,-0.8855683743952298,-0.9519271153416758,-0.5951521411293811,-0.8716011138278382,-0.6297487098840023,-0.5724431838347716,-0.5995166177898097,-0.5257106539281631,-0.4094868250989223,-0.6647439846164179
-0.4988836908933865,-0.6573235692196524,-0.6927063220009594,-0.0175775147469192,-0.4097600307198458,-0.8850609772856893,-0.9536255749859158,-0.5969977803439839,-0.8728959646678011,-0.6312032759433344,-0.5734996929533498,-0.5983968205400945,-0.5255548191662036,-0.4108954257554943,-0.6641717172659092
-0.4978882075727407,-0.6599053421960592,-0.6948705188913744,-0.019840230494052,-0.4109128059693396,-0.888219359576157,-0.9529636726788652,-0.5997546927306249,-0.8743823386842461,-0.6334184676927425,-0.5724608772460302,-0.601454905568956,-0.528800386073257,-0.4113863510788785,-0.6705031918638419
-0.4985361976129873,-0.6604147865782279,-0.6960272045681839,-0.0200905445739396,-0.410898404877896,-0.8885021572172958,-0.9539464998314372,-0.6014469147974194,-0.8752765927151731,-0.6346435064447291,-0.5722491726372091,-0.6013279820925935,-0.5292759684887078,-0.4119265431546018,-0.6718654552084973
-0.5006239749171894,-0.6624978913287282,-0.6975635534087796,-0.02245504050648,-0.4134042916771671,-0.8890321434237858,-0.954395349881626,-0.6033092652261638,-0.8778749116763154,-0.637702088010844,-0.5756368761561499,-0.6011011978762439,-0.5303268535548502,-0.4154302752930697,-0.6707426356354691
-0.5008563240757692,-0.6624638669006596,-0.6994057026037972,-0.0209708765988726,-0.4103659681393971,-0.8890064767892513,-0.953681496855278,-0.6062032933670342,-0.8796755282209044,-0.6412175802856638,-0.5712839228097366,-0.5996065953970359,-0.5304260481857055,-0.4140262928824411,-0.6776164240073863
-0.5006609488683565,-0.666638712071666,-0.7029636698920922,-0.0254616966829573,-0.4143998947399395,-0.8933435290362205,-0.9550289053051966,-0.6099365956669238,-0.8816144870821734,-0.6433088338442722,-0.5735464490454331,-0.6042663005634956,-0.5350961434852752,-0.4171751785417356,-0.6817404429530425
-0.4983897546124559,-0.6709275369724603,-0.7016309851723168,-0.0314168706217491,-0.4204276773325787,-0.8972205334118588,-0.9537870781627756,-0.6104139473773277,-0.8833807640701794,-0.6440647752783947,-0.579471824298665,-0.6091299674592033,-0.5389567206344814,-0.420513313982324,-0.6801928367266771
-0.4984245003136604,-0.6738262528052479,-0.7030569542982247,-0.0347036386765796,-0.4233767930049156,-0.8993255904742398,-0.9540161920322292,-0.6127908592133398,-0.885681729363115,-0.6467643967951525,-0.582281443186311,-0.6109268055058645,-0.5413831348263021,-0.4232783658207241,-0.6814097569576048
-0.5001189055116964,-0.6743767016604743,-0.704549225944642,-0.0346710088282116,-0.4233956333841231,-0.8987232761052864,-0.9562004881562858,-0.6153963413591036,-0.8872697434521954,-0.6490317352722519,-0.5831306870112619,-0.6093704002476661,-0.5412061164215178,-0.4246953448812205,-0.6816420937138483
-0.4997177166229442,-0.675127667482408,-0.7045116073319682,-0.0356541214094984,-0.424300925197595,-0.8994197796564425,-0.956364768984978,-0.6157405398558812,-0.8876281119625762,-0.6493704130243013,-0.5839368596737833,-0.6101758215582092,-0.5418988013504427,-0.4252716507985957,-0.6818092493047782
-0.4997063473707953,-0.6761236129368899,-0.7053787649546164,-0.0365875806155218,-0.4249357745284207,-0.9003078791123726,-0.9565284020518712,-0.6170423671843543,-0.8884620582434923,-0.6505203832694356,-0.584212564512259,-0.6108776562277641,-0.5429208888068731,-0.4259470416997871,-0.6833752584901499
-0.4978903460860968,-0.6782454616259852,-0.7058125683610167,-0.0397910651972391,-0.4276804284238088,-0.9030292001919455,-0.9536628586059496,-0.6163696568021544,-0.8890060829602305,-0.6514205420541439,-0.5857392536233743,-0.614332535028334,-0.5446441458451678,-0.426865563919638,-0.6846161199570918
-0.5012253223934772,-0.6780278051495979,-0.7068683659194256,-0.0385610625956126,-0.4268908887668104,-0.9009562797801088,-0.9568411097242298,-0.6189667950814489,-0.8905343002950319,-0.6533236361215575,-0.586682770693826,-0.6108548845970299,-0.5439609249447457,-0.4286447613974175,-0.6832059273144502
-0.5019726613389431,-0.6791405603525204,-0.7065409187375585,-0.0403098697372635,-0.4291528805880599,-0.9009355269286814,-0.956914279252811,-0.6190107959031301,-0.8916704243576042,-0.6542362443825913,-0.5901490370731739,-0.6107874128815155,-0.5440195115393556,-0.4310377220680951,-0.6799925225518229
-0.5007989306340687,-0.6821535830990191,-0.7057682540008334,-0.0445750390531917,-0.433216720162204,-0.9038805913683244,-0.9564172896793526,-0.6194254783792658,-0.892997416013117,-0.6550740088706144,-0.5938257278156287,-0.6144595045059569,-0.545377917366867,-0.4333419981795315,-0.6798141202904755
-0.5005998632922297,-0.6840513439187701,-0.705968411772805,-0.0476809347452295,-0.4362689444840514,-0.9055098843514118,-0.9546352938174506,-0.6190743075657028,-0.8939548782920335,-0.6570203611850765,-0.5965929865135173,-0.6167730453597301,-0.5460902860330085,-0.4351001509618248,-0.6789554180120155
-0.501070627787536,-0.685740136607208,-0.7074471964955436,-0.049266178469147,-0.4373146388201904,-0.907000925711398,-0.9548293829113124,-0.6211817127272926,-0.8953272357508697,-0.6595967837361663,-0.5968948417056845,-0.6180401338140333,-0.5475220483643672,-0.4361114392430254,-0.6816178664770474
-0.5009331447526194,-0.6874215241946893,-0.7091062346170369,-0.0532731577838258,-0.4403974976926736,-0.9083434720522074,-0.9510642069339073,-0.6179699629238264,-0.8970976800784664,-0.6577682488186066,-0.5984963074372918,-0.6194651627502531,-0.547491429664606,-0.435934940871662,-0.6812348478059126
-0.5017927477999827,-0.687905365189934,-0.7083963895083079,-0.0530579352922923,-0.4408533290941906,-0.9084729525446116,-0.9522260088522788,-0.6205565477913815,-0.896508468545646,-0.6612133331120543,-0.6000761310011814,-0.6204865245291729,-0.5483066133447616,-0.4377422411916908,-0.680094790484554
-0.502448474468946,-0.6883539426431879,-0.7086626582894329,-0.0518109498567707,-0.4395649406165111,-0.9085163509492004,-0.9559356420488504,-0.6240276923006565,-0.8976413421425089,-0.6628820555178246,-0.5994882622651858,-0.6190537049157437,-0.5490591786273491,-0.4388032027342566,-0.6828958725073078
-0.5060257822844897,-0.6874325814038846,-0.7101242593725005,-0.0498448815411212,-0.4380806092700468,-0.9061693884202378,-0.9580506842006156,-0.6261496477261881,-0.8986716972579638,-0.6629311590679168,-0.599535983680809,-0.6149696446322881,-0.5485689232807667,-0.4401703559807144,-0.6814013108554964
-0.5039596943945199,-0.6902240137370494,-0.7089478912419078,-0.0540914107210341,-0.4420369782880661,-0.9090417065327184,-0.9572228873359594,-0.6257299307301647,-0.8994520248643336,-0.6647781687162524,-0.6027428097031919,-0.619339811091644,-0.549642782334789,-0.4416501608473144,-0.6822506217944033
-0.5060618780934669,-0.6907202236232968,-0.7084985963905481,-0.055203711356881,-0.4440114922984803,-0.9079048460145897,-0.9585572303866736,-0.6260561481597214,-0.9005564755158156,-0.6647569641545042,-0.606714239367893,-0.6180462706067631,-0.5489217705747882,-0.4442769622094976,-0.6782711642274724
-0.5049801853282492,-0.6933063049620662,-0.7091408925229796,-0.0583746271237888,-0.446487431585128,-0.9104907229590496,-0.9569028108401612,-0.6267952214644674,-0.9017303111000792,-0.6678565355681056,-0.6080868052034968,-0.6211164276289601,-0.5505959374656539,-0.4453428736855992,-0.6815149664764377
-0.5085930029048269,-0.6940618857965026,-0.712680303055844,-0.0576574498989457,-0.4454526170218443,-0.9102440921782716,-0.959061604129648,-0.631537257975009,-0.903897489399588,-0.6706345236775693,-0.6071265827506085,-0.6190564587448126,-0.5519448582875459,-0.4469035352627752,-0.6847937768492712
-0.5075117527972033,-0.6954916638184523,-0.7131632250834816,-0.0592042698650939,-0.4463301313278601,-0.9123114711774511,-0.9593445240939964,-0.6327947365283864,-0.9044692124957856,-0.6723404367517932,-0.6066464027393803,-0.6214422617167086,-0.5532838302093459,-0.4467444991592258,-0.6879000639127906
-0.5059279250592591,-0.6966781731597138,-0.7127893444916162,-0.0608860373200667,-0.4475711808622583,-0.913839211540074,-0.9577128948738473,-0.6319896729761021,-0.9045186133242696,-0.6733895078566097,-0.6071794196056415,-0.6233843154447437,-0.5539718294380889,-0.4467526061468473,-0.6895063101645714
-0.5078973870114993,-0.6957899573918777,-0.7140386757604947,-0.0592138479196721,-0.4461011983397344,-0.912632629617646,-0.9594690546753648,-0.6339800036546334,-0.9049054395881158,-0.6732746445273732,-0.6062433065690962,-0.6213261455756636,-0.5538708121979977,-0.4468231622293607,-0.6893891220497037
-0.5075042488088577,-0.6977796931306045,-0.7136070126969545,-0.0619077502830465,-0.4487475195767444,-0.9138899145697194,-0.959365759684761,-0.6337150890513145,-0.9058498295693516,-0.6747279161620712,-0.6089745021877881,-0.6231045432834009,-0.5543887626383264,-0.4486433396723763,-0.689211498040182
-0.5071946752951052,-0.7002369726715212,-0.7140090676180545,-0.0653653709895508,-0.4518804091310723,-0.9159164266039358,-0.957695249536837,-0.6342122715625704,-0.9069231619460392,-0.6773027700975244,-0.6115748709906892,-0.625476795856778,-0.5555713230609435,-0.4503933381919028,-0.6905791562817452
-0.5072460670276385,-0.7014388765730983,-0.714461742215521,-0.0671922388955955,-0.4536169281830189,-0.9167511676058876,-0.9569978760852744,-0.6344497977080871,-0.9070907474825772,-0.6785398176290454,-0.6131058219798377,-0.6265811531682319,-0.5561137084139122,-0.4515289179940882,-0.6908421700008515
-0.5088510138025903,-0.7014552356736307,-0.7141317837807096,-0.0669616444639509,-0.4538411943484714,-0.9157670774544482,-0.9594047319058304,-0.6356147014112079,-0.9086441270218856,-0.6786730098695661,-0.6149237378105623,-0.6252953468958757,-0.5558325040830586,-0.4531022540374325,-0.6891417540588797
-0.5104563652179922,-0.7022394169659971,-0.7147772348574201,-0.0679593157106061,-0.4550794199724473,-0.9156662958678824,-0.9604391556870177,-0.6370375922326442,-0.9100012477264044,-0.6798396181351901,-0.6168796934065828,-0.625055772936473,-0.5561126798000442,-0.4549625110703182,-0.6884568103134712
-0.5096483570966515,-0.7047948941563548,-0.7148329855180754,-0.071455237492284,-0.4581450767947677,-0.9178150812393516,-0.9590763395533186,-0.6373836637627903,-0.9101076956776042,-0.6824472471101368,-0.6192248824884017,-0.6273937238592794,-0.5573730135776456,-0.4565682571467799,-0.6901215724572057
-0.5088873853962548,-0.7065952032872136,-0.7174169362042102,-0.0736740467878135,-0.459145594677311,-0.9203869952772888,-0.9562165316156778,-0.6386888980404378,-0.9094859258214396,-0.6847646897679559,-0.6176203798025367,-0.6298027240821755,-0.5592150493217805,-0.4557682336215053,-0.6948241748434907
-0.5088430829622725,-0.7076755641139376,-0.7186038391456837,-0.0760067870981983,-0.4607044221883,-0.92172669761322,-0.954672429685894,-0.6382397578951757,-0.909324804385616,-0.6837092314053843,-0.6180652522623439,-0.630089887243974,-0.559132254122338,-0.4557746072422729,-0.6959154966257663
-0.5094213163083251,-0.7086576394293038,-0.7179132680751625,-0.0779231148845779,-0.4627141088993277,-0.9220092794369156,-0.954811902528006,-0.6383306108885175,-0.909921056553037,-0.6844476793043893,-0.6202794945001349,-0.6304493133278658,-0.5590876251012922,-0.4575393004809365,-0.6946324424246841
-0.5098218765305138,-0.708605668307434,-0.7177365639434178,-0.0770193534303559,-0.4623768911824849,-0.9213543763707096,-0.9556398255976968,-0.6394646728004477,-0.9102672796645224,-0.6864206953927098,-0.6210145179045539,-0.6310602717638842,-0.5598862145633766,-0.4582263386734698,-0.6940608581492054
-0.5103850072353049,-0.7092046971112265,-0.7170867724545581,-0.0780742733306477,-0.4635483866529547,-0.921366393116712,-0.9560076995873242,-0.6396525408179381,-0.91070796233431,-0.6869261039942242,-0.6225431381410989,-0.6311753536540625,-0.5599266689789817,-0.4594469846778439,-0.6930014511728476
-0.5101969896370803,-0.7097639151464016,-0.7184044211540639,-0.0781794535326615,-0.4632837191327278,-0.9222264757684128,-0.9558987128705708,-0.6410160530981164,-0.9110656355638532,-0.6880339370954839,-0.6217046749337393,-0.6316276099744498,-0.560697133882816,-0.4591397716797181,-0.6954696428745601
-0.5088785079929854,-0.7088380639383608,-0.7198975968708157,-0.0805729805782826,-0.4639994529137597,-0.923895336162618,-0.9555765667705676,-0.6401759234694693,-0.9111561602890748,-0.6838380799961283,-0.6192948812350114,-0.6318194160761601,-0.5588086319050285,-0.4574466844147305,-0.6992028672236608
-0.5097329125080229,-0.7112642739086603,-0.7204568907652843,-0.080829518637822,-0.4644235538696647,-0.9247019782949472,-0.9559382506892012,-0.6421149910146344,-0.9117616733404816,-0.6872838629648761,-0.6204720898262439,-0.6317122827953492,-0.5607870547675361,-0.4587433689128016,-0.6999039207322043
-0.509652222754202,-0.7113521656713743,-0.7216043160050483,-0.0805431044631483,-0.4638618798166288,-0.9253111794872722,-0.9563593403737742,-0.6433388420033703,-0.9118829058417268,-0.6881615672251664,-0.6194276081713256,-0.6320484589582386,-0.5615515224444725,-0.4582053994130604,-0.7019241107734594
-0.5103106467392206,-0.7118983641614062,-0.7215422758328077,-0.0801075513622077,-0.4639943206622801,-0.9249934299160298,-0.9563836344154948,-0.6450371393611587,-0.912322464575022,-0.6910601957372425,-0.6201919287892885,-0.6329876075769593,-0.5632066672872815,-0.4593761151712437,-0.7016881055115843
-0.5107084910270503,-0.7131250589927303,-0.7222941090568868,-0.0808656181324883,-0.4645825838487638,-0.9258314032896224,-0.9573134278526648,-0.647384738604892,-0.9135669741525,-0.6937401731240975,-0.6205522246605266,-0.6336470187966675,-0.5641296964190039,-0.4604094496825708,-0.7035546725246525
-0.5101322326343449,-0.7133390347692502,-0.7236970290586762,-0.0808055814061427,-0.4638281766426425,-0.926849486582704,-0.957723761754242,-0.6482503657068525,-0.9133746219719802,-0.6934479020593419,-0.6184991640359521,-0.6339124658206365,-0.5650496128411555,-0.4592214165548379,-0.7066789622854054
-0.5104943304545058,-0.7139382940773641,-0.723867709090052,-0.0821093976222155,-0.4650419844160466,-0.9272496543112596,-0.9580485299021324,-0.6484740133864275,-0.9136586934174746,-0.693875617828511,-0.6199530219210361,-0.6341456324156114,-0.5650500313254895,-0.460141878686484,-0.7064220368236157
-0.5104569461473465,-0.7121442093604047,-0.7221681796020265,-0.0854919321776446,-0.4679285255301132,-0.9273141584064865,-0.9575928816417812,-0.6458141981329834,-0.9137833460754944,-0.6890629831744964,-0.6231015000979988,-0.6343028193119419,-0.5614017140320534,-0.4608229427189393,-0.7038536562230524
-0.5105548862191214,-0.7121475958336622,-0.7217686103169803,-0.0861578082729402,-0.4685724254123736,-0.927279112263926,-0.9573735796711258,-0.6456794347501658,-0.9140345878560292,-0.6890112013708638,-0.6239579121789125,-0.6345271734041502,-0.5610843995415752,-0.4614712302504874,-0.7032927420231329
-0.51106784299463,-0.7135052262828473,-0.7219407665175449,-0.0863414244017579,-0.4688756363809139,-0.9276018179225096,-0.9576356721965352,-0.6463667852074612,-0.9142762984259364,-0.6903858720513408,-0.6242603138705082,-0.6344079726940387,-0.562005201219405,-0.4620383620279293,-0.7036276713257429
-0.5112222754968931,-0.7147658153854557,-0.7228513879630494,-0.0866334160636084,-0.4689389643610811,-0.9283891510193298,-0.9583019617636068,-0.6478703436387254,-0.9147480514196126,-0.6920272234657185,-0.6244519049991372,-0.6346325085240199,-0.5631772564014462,-0.4623238080557781,-0.7052617538724217
-0.5114111265432052,-0.7153923764933656,-0.7233452937270216,-0.0876391340837717,-0.469739567363893,-0.9290596476809958,-0.9586630748016086,-0.6489763030147992,-0.9153185869142938,-0.6930040993563703,-0.625432523124079,-0.6351389021434066,-0.5636135830323978,-0.4630014568738632,-0.7063029250937365
-0.512093399246438,-0.7166598393955856,-0.7234092626444576,-0.0855307231610321,-0.4685270322134885,-0.9281591146648778,-0.9590787164686584,-0.6510207926071402,-0.915970446653212,-0.6979237302276676,-0.6247023202103639,-0.6355130015073469,-0.566334759849304,-0.4640769986052742,-0.7058480536813116
-0.5125100637952399,-0.7169489807997923,-0.7225110632555063,-0.0862584925609841,-0.4696277541034572,-0.9278627899166668,-0.9590752210653394,-0.6505646681890979,-0.9161103875477842,-0.6978506907751015,-0.6264965031203505,-0.6355656729116393,-0.5661566344306898,-0.4650820823555389,-0.7042514329009425
-0.5127591020409553,-0.7176656182746025,-0.7231519790612626,-0.0864114309743919,-0.4696946004942687,-0.9283160285217644,-0.9598500522333604,-0.6518833751561914,-0.9169197714467752,-0.6992439721499846,-0.6264407831579115,-0.6356298204820039,-0.5666829659079575,-0.4655596643737232,-0.7056045241277921
-0.5128793440727005,-0.7178167086869343,-0.7234061342899849,-0.0855643632152339,-0.4690974386350809,-0.9281777848435608,-0.9606896124087376,-0.6525013249846732,-0.917676995343457,-0.6999245491282443,-0.626075000588451,-0.6350798296269059,-0.5667268354678249,-0.4658057980708537,-0.7061991546012456
-0.5138755678027745,-0.7174666190550811,-0.7228629270062601,-0.0843760454180749,-0.4687284625548649,-0.9260283514652436,-0.962880991605155,-0.652416798125774,-0.9195122875715336,-0.6995833481259822,-0.6283893984112986,-0.6329671426047838,-0.5657092812018936,-0.4673235117670394,-0.7032496189932014
-0.5139972944322339,-0.7186877941085105,-0.7227989897356718,-0.0860983263167915,-0.4700459483059943,-0.9273506954374736,-0.9616046230321892,-0.6529646106414522,-0.919205534837537,-0.7008224815298821,-0.6290630228980836,-0.6343814167964791,-0.5664729661023562,-0.4677253793577068,-0.7045912086148329
-0.5138309035998578,-0.7189901433281325,-0.7237673233415897,-0.0859855467918937,-0.4697289989567849,-0.9278545183909128,-0.9622159861621784,-0.654111898914341,-0.9197487483686142,-0.7015429017790707,-0.6282441381931652,-0.6344444366983508,-0.5671355418203462,-0.4676411764787286,-0.7063561835554577
-0.5142777491095366,-0.7199266152593982,-0.7228837235960358,-0.0880792861624815,-0.4716350219902579,-0.928482558400296,-0.9615935613618216,-0.6538990754623374,-0.9194613696440518,-0.7020565728074033,-0.630226507555121,-0.6355696675295884,-0.5673541116184513,-0.4687313938949645,-0.7054540028563759
-0.5149814884978829,-0.719927811592324,-0.7221373609450915,-0.0884264741857527,-0.4722909358912454,-0.9277519850906312,-0.9615178706428036,-0.6533706691557873,-0.9199043655605758,-0.7019988458405273,-0.6323503158082896,-0.635126991315429,-0.5668786458185535,-0.4699572127238179,-0.7034649952232207
-0.5147611481684671,-0.7204950126902928,-0.7230837599848388,-0.088654155637543,-0.4722127953439782,-0.9285781627681796,-0.9620280018008516,-0.6546176533642931,-0.9202297397193104,-0.7030040398327513,-0.6313123600338395,-0.6355718092892919,-0.5675952224548537,-0.4696644653253902,-0.7055485864378841
-0.5146387051817518,-0.7211664827327194,-0.7231906741607265,-0.0907679488364678,-0.4737394899407706,-0.9296889969583096,-0.9613444538066288,-0.654877403554492,-0.9196192229652368,-0.7031820312566175,-0.6318432407901674,-0.6370401989393022,-0.568274301609647,-0.4700667777695795,-0.7060008210419476
-0.5147054713730403,-0.7220304973630175,-0.7236575980292959,-0.0923744990317615,-0.474960927998832,-0.93059137281748,-0.9612116581927518,-0.6557362244967183,-0.9197663859553452,-0.703791512185613,-0.6330365200788053,-0.6379771911088479,-0.569023196675247,-0.4707203072906637,-0.7069100720408665
