0,1,2,3,4,5,6,7,8,9,10
-0.5395517666880725,-0.8097584143881299,-0.699256171016711,-0.1161330549710588,-0.4347889068445437,-0.9593573005417751,-0.9900266729080844,-0.5125440060116128,-0.980937759424895,0.1238326875217099,-0.3727302128014617
-0.540145810303959,-0.8100871664184532,-0.7028684039670321,-0.1168297309329692,-0.4359111053475484,-0.9576447296660786,-0.9896593339462304,-0.5395249281723317,-0.9807919998932316,-0.0482547743439722,-0.40237344272374787
-0.5406780037920005,-0.8100998795537675,-0.7043542819326368,-0.1174661351688893,-0.4368000701732034,-0.9566183296872884,-0.9892022780988926,-0.5605047507960862,-0.9806651907345694,-0.1681725512142371,-0.42984994127986986
-0.5409984801050206,-0.810162299126001,-0.7049319250842287,-0.118053438757852,-0.4374924377878029,-0.9565043668025284,-0.9886307542751356,-0.5772748163060584,-0.9805554904094048,-0.2574275458966624,-0.45160582744720773
-0.5412801779477749,-0.8101983001258783,-0.7047149310799362,-0.1185969169679231,-0.437997935164247,-0.956536374747744,-0.9879617343748384,-0.5884882432504387,-0.9804628987035156,-0.3413546101530591,-0.4693794515132071
-0.5415405845142287,-0.8102423378844297,-0.7037861302648204,-0.1191027054474009,-0.4383361239995812,-0.9565668948315847,-0.9871621072055644,-0.5975307700466115,-0.9803843161690052,-0.3921854656569028,-0.4843628429924768
-0.5417826562531581,-0.8102910588891195,-0.702135326017914,-0.1195798471814017,-0.4385227677395643,-0.956588147641122,-0.9862178681817384,-0.6049823221019552,-0.9803194918437994,-0.4324949274904363,-0.4958333219364029
-0.5418547283154493,-0.8103428978819547,-0.699737313592345,-0.1200301625592747,-0.4385736973978108,-0.956594849304069,-0.9851095010658076,-0.6111469869271235,-0.9802673136024108,-0.46521556599496,-0.5058476098185276
-0.5419173909826627,-0.810397098799443,-0.6965804251155943,-0.1204534439597535,-0.438495232552532,-0.956582948790985,-0.9838085441613328,-0.6162483114375379,-0.9802280598008158,-0.4931408473031354,-0.5147983246220946
-0.5419909551439491,-0.8104530738091317,-0.6925937955279985,-0.1208617752571154,-0.4382949447485972,-0.9565544080156017,-0.9822609559493212,-0.6204934797590663,-0.9802017813496582,-0.5189858676915595,-0.5229705192533913
-0.5420388409335143,-0.8105095692013788,-0.6876411048971317,-0.1212550982590641,-0.437991193960433,-0.9565061532497336,-0.980425468231768,-0.6240170336070897,-0.9801904865252842,-0.5422576853466949,-0.5305061415405341
-0.5420842519399304,-0.8105668907410394,-0.681594954522691,-0.121640946917243,-0.4375876503221811,-0.9564428683053536,-0.9782979615242896,-0.6269246612016375,-0.9801956694676712,-0.5601974389821794,-0.5353685913303468
-0.5421269159004816,-0.8106237852348712,-0.6742241442755559,-0.1220127939570195,-0.4370911842692456,-0.9563715627965343,-0.9756711229484164,-0.6294117152803749,-0.9802198403022327,-0.5728217288264699,-0.5471209412002176
-0.542167972235519,-0.8106794959975746,-0.6652809812298061,-0.1223480296615346,-0.4365054092161013,-0.9562951350784696,-0.9725169185105834,-0.6317621413196495,-0.9802650490690044,-0.5836839895582763,-0.5823279725300858
-0.5422070496937189,-0.8107342341651324,-0.654457569490084,-0.1226542451866282,-0.4358384491763539,-0.9562238451334264,-0.9687060267105,-0.6335487439443555,-0.9803315099779916,-0.593098415601018,-0.604456099244163
-0.5422457616453914,-0.8107869128355845,-0.6413140026950692,-0.1229670525281575,-0.435095282127251,-0.9561624233250188,-0.9642376596319682,-0.6348333468073231,-0.9804197551227593,-0.6011922248079485,-0.5541332446239338
-0.5422857399481504,-0.8108372276271745,-0.6251836396920163,-0.1232748964301184,-0.4342808972803477,-0.956113933831634,-0.9591736655581006,-0.6356191625598092,-0.9805292830237574,-0.6080659418314667,-0.47595697899738204
-0.5423268012157357,-0.8108848904217151,-0.6037525253169694,-0.1235879921468625,-0.4330751520926679,-0.95608095078084,-0.9531469566416836,-0.6359191966100239,-0.9806571488615438,-0.6151515714890162,-0.33598403057932325
-0.5423684815024252,-0.8109290565133043,-0.5769165699209087,-0.1238953586113801,-0.4313987625676422,-0.9560636874802684,-0.9459902036028478,-0.6359067101261316,-0.9807993158582672,-0.6224543678071585,-0.14172821425422694
-0.542410352571766,-0.8109688518735035,-0.5426421756315393,-0.1242048202996346,-0.4295872592689879,-0.9560645314009768,-0.9375094079536396,-0.6355988790984137,-0.9809509496842496,-0.6287775840143993,0.2749974006529502
-0.5424510939769027,-0.8110040033276649,-0.4967782769980988,-0.1244990256191513,-0.427644438073784,-0.9560698886999236,-0.92757805165478,-0.6350536912013961,-0.9811066437350476,-0.633714426972216,0.6464676086970805
-0.5424891388098229,-0.8110342495660428,-0.4190973423988275,-0.1247927263623733,-0.4255712812640945,-0.956076632313193,-0.916086257735863,-0.6345270565580241,-0.9812617191222544,-0.6379552072223971,0.6559892756323127
-0.5425232830819839,-0.811059684821745,-0.2645769492384648,-0.1250963435829765,-0.4233750168445625,-0.9560762686957942,-0.9033032000300624,-0.6338213475835585,-0.9814112731520992,-0.6415279437939223,0.6532810467976276
-0.5425528951556322,-0.8110808243175736,-0.0211691187711974,-0.1254559662660033,-0.42105391753307,-0.9560634842904818,-0.8893481109338003,-0.6329444501564058,-0.981551767416628,-0.6442202882500275,0.6401882317340837
-0.5425779385481604,-0.8110984538845472,0.220458401289139,-0.1259176920103877,-0.4189035577020301,-0.9560300831440462,-0.8744721223306031,-0.6319065124049424,-0.9816810211786308,-0.6464099474378833,0.5613455034715972
-0.5425991396805819,-0.811113909629058,0.4028916141353876,-0.1263956269040447,-0.4169451486496673,-0.9559760993947292,-0.8613395645359152,-0.6307165006184319,-0.9817983718282968,-0.6481420431471132,-0.21005051068537334
-0.5437852456810537,-0.811128786691061,0.4729928812698013,-0.1268853892121831,-0.4149299394710322,-0.9559013701807688,-0.8503828575171418,-0.6293703494205642,-0.9819033103998824,-0.6494964353190806,-0.6053805912686645
-0.5426341202376291,-0.8111447335569842,0.5199694168197728,-0.1273888083897559,-0.4128808939174558,-0.955809371231712,-0.8431643776754608,-0.6279133232178661,-0.9819961102567264,-0.6505518070133121,-0.6357919491245884
-0.5426499442617081,-0.8111632592680473,0.5361846530311941,-0.1279015063585066,-0.4108541059382039,-0.9557037696180264,-0.8404323158524619,-0.6263424378529907,-0.9820767074882936,-0.6513633074623063,-0.7744515229946742
-0.5426653363491861,-0.8111855272813508,0.5321866718293011,-0.1284022702891116,-0.4088400679575576,-0.9555927814274516,-0.8438946402212044,-0.6246692302050694,-0.9821441451427898,-0.6519609797556207,-0.8340538556985819
-0.5440518359545665,-0.8112122589280888,0.5060213996669605,-0.1288899956650266,-0.40687277754463,-0.955478246629825,-0.8527917214228482,-0.6228762957354966,-0.9821972011000004,-0.6524020874405656,-0.8203321892365396
-0.5440870591434102,-0.811243626745856,0.4765986871392965,-0.1293890963116902,-0.4049811948095027,-0.9553633964804056,-0.8658736628222128,-0.6209805690862045,-0.9822336661956272,-0.6527561663216163,-0.7829798277956591
-0.5427038416864519,-0.8112794054721562,0.4334392819500939,-0.1298997302297129,-0.4032248987476204,-0.9552528356424984,-0.881359230699292,-0.6189771054734488,-0.9822508687425084,-0.6530585313025911,-0.7512192131135521
-0.5440304126028651,-0.8113187121873114,0.3097140365075475,-0.1304226214329699,-0.4016695501827998,-0.9551434863559882,-0.8975031341505103,-0.6167404427461183,-0.9822463211458518,-0.6533359855479627,-0.7327713216849894
-0.5441693016524141,-0.8113605272710718,0.1663870056655011,-0.1309596107035007,-0.4002797523435307,-0.9550291498215367,-0.9126413760764504,-0.6140375617699965,-0.9822181425880708,-0.6536367885164472,-0.7191730259326138
-0.5442564750870017,-0.8114039051759725,-0.0802539572408646,-0.1315218783864157,-0.3996570644101619,-0.9549082341085906,-0.925754157245905,-0.6112397772245667,-0.9821653642057464,-0.6540150632983475,-0.7106624340497696
-0.5443254943574243,-0.8114479278618774,-0.2512882313070772,-0.1320963116143308,-0.3994660040130059,-0.9547732715452378,-0.9364890124249856,-0.6083428825960944,-0.9820882239611024,-0.6545057720053765,-0.7155200703347326
-0.544261842082264,-0.8114922022774607,-0.3841005985656038,-0.132680419474888,-0.3998091361481107,-0.9546192035907286,-0.9446319010858732,-0.6053472847658515,-0.9819883980673352,-0.6551278665805881,-0.7182862921866102
-0.5442954632933716,-0.8115366511858391,-0.5010891052045201,-0.133266701380255,-0.4007944194513591,-0.9544443033673896,-0.9507653559365796,-0.6022527019076385,-0.9818684290300612,-0.6559266139089468,-0.7122155626152162
-0.5443559313733741,-0.8115815105992299,-0.5471765516866374,-0.1338503895110442,-0.4025271018305529,-0.9542496092362956,-0.9551185815253884,-0.5986715068784069,-0.9818191243231246,-0.6569041440058331,-0.7044535130431872
-0.5443824512240676,-0.8116271590220412,-0.5759038087849878,-0.1344340359687467,-0.4051395170291131,-0.95403912333076,-0.9584918528379336,-0.5945792891316249,-0.9831660637417168,-0.6580761609874163,-0.6980399877440798
-0.5443370088561419,-0.811674098811831,-0.5998233836585062,-0.13497998556302,-0.4087501125472893,-0.9538115328356682,-0.9611107011944676,-0.5902018815183104,-0.9830209063773456,-0.6594603879048002,-0.6959108255410495
-0.5441215535596505,-0.8117226370662772,-0.6178210306061916,-0.1354495178671275,-0.4135075506815091,-0.95357532956098,-0.9629673392840892,-0.5854250566459295,-0.9828884352950332,-0.6610867385746566,-0.6998274651683474
-0.5442044028480062,-0.8117728732506768,-0.6323032804768849,-0.1359233219311678,-0.4195440931914517,-0.9533308572454264,-0.9643849041954168,-0.58039054529618,-0.9827659418430096,-0.662955529021524,-0.7007186687019644
-0.5443892512833239,-0.811824770908364,-0.6438282462632386,-0.1364067041768337,-0.4270099852964369,-0.9530815920587224,-0.9655451323974212,-0.5748962325378961,-0.9826497430317718,-0.6650368983649003,-0.7016813520764235
-0.5443512153313053,-0.8118781515776405,-0.6531346754562043,-0.1368908634068186,-0.4360548254714612,-0.9528283521471266,-0.9667332022212086,-0.5687522283157015,-0.9825357296979472,-0.6673607752093126,-0.7035368559896524
-0.5444068437869676,-0.8119326198581396,-0.6608361172523829,-0.1373786612208997,-0.4449034889361501,-0.9525629809485536,-0.9679132174949392,-0.562338657072494,-0.982419166104682,-0.6699241282031474,-0.7050258841394966
-0.5442984557215368,-0.8119879171458606,-0.6672593198558665,-0.1378722221945911,-0.4535605372854518,-0.9522825012277089,-0.9688839905615506,-0.5555005008129278,-0.9822965835095996,-0.6726917466195841,-0.7059444618149701
-0.5442358514886789,-0.8120439448803769,-0.672515845032481,-0.1383695518527143,-0.4633655010811368,-0.9519847858217972,-0.9708299986743576,-0.5482678493812003,-0.98216525926902,-0.6758024053596262,-0.7056060450965009
-0.5442272206216001,-0.8121006824368691,-0.6770642733847368,-0.1388698717269975,-0.4743581597199595,-0.951665831285982,-0.9715292141956372,-0.5406815094234927,-0.9820225611585776,-0.679192990157598,-0.7052643984939476
-0.5442407162809172,-0.812045701783233,-0.6809526178132084,-0.1393642124992765,-0.4865593961301415,-0.951326331435238,-0.9731865368948964,-0.532799474089175,-0.9818659306100715,-0.6827330691176595,-0.7049645233461658
-0.5442543239310947,-0.8138423636157193,-0.6843064702083146,-0.1398521970457256,-0.5014733579130881,-0.9509684793590129,-0.9756863710845936,-0.52469589574359,-0.9816936124138012,-0.6863914846889368,-0.7046551299689633
-0.5442860794803824,-0.8138936195385924,-0.6872113896592795,-0.1403469868644962,-0.5187054616569269,-0.9505947733566916,-0.9765782535113792,-0.5164743667508775,-0.9815033650565016,-0.6901955855759434,-0.7043525053312226
-0.5442714957464663,-0.8139454349753314,-0.6897470670993119,-0.1408371128688502,-0.5392326845611012,-0.9502085659245272,-0.9774847742437254,-0.5071727949936972,-0.9812933809326784,-0.6940534064685923,-0.7040551836672673
-0.5442298731455021,-0.8139988760287004,-0.691767117041774,-0.1413292577506801,-0.5485435530068588,-0.9498142110468558,-0.977064893826752,-0.4976551837019095,-0.9810620139432574,-0.6979871811330621,-0.7037629082268071
-0.5441250097817489,-0.8140551212292431,-0.6934075635820754,-0.1418225743884024,-0.5531262381624362,-0.9492170612750644,-0.9772420821776502,-0.4879604279804193,-0.9808081779899742,-0.7017165894775352,-0.7034746876700824
-0.544188093903865,-0.8141151843800122,-0.6948441572470083,-0.1423110812879286,-0.5563316270855083,-0.9488039966600892,-0.975600291672604,-0.4782257038388574,-0.9805308264238792,-0.7051910625991419,-0.7031928196622846
-0.5444252558470719,-0.8141796735690813,-0.6960557746641138,-0.1427976924196275,-0.5587902605071788,-0.9483806861980084,-0.9721408517561412,-0.4678556041617783,-0.9802302360585738,-0.7085780676608008,-0.7029047873902898
-0.5440756704910612,-0.8142489737823816,-0.6968168196435743,-0.1431678014839066,-0.5609428316924354,-0.94794450881585,-0.962131792195676,-0.457143899459692,-0.9799087342322148,-0.7123132194453771,-0.7026293978662845
-0.5440959786852237,-0.8143232249212966,-0.6966274422991876,-0.1434151436995932,-0.5579756058619606,-0.9474924110789662,-0.9474559083919084,-0.445561728083258,-0.9795621666554832,-0.7161685561809144,-0.7023505191941599
-0.5455449374116836,-0.8144021958517527,-0.6966829207069624,-0.1436681949562611,-0.5533245315564309,-0.9470234644390378,-0.9284228454637116,-0.4319390871852001,-0.9791928989235734,-0.719956493488304,-0.7020667108054177
-0.5455480374120283,-0.8144855111763935,-0.6970459168738643,-0.1439056600778101,-0.5512023515121133,-0.9465379075485928,-0.9093683505952868,-0.4168898132601432,-0.9788042055836856,-0.7230049784936996,-0.7017840115255598
-0.5456253466559603,-0.8145726297071322,-0.6973477189658199,-0.14414285873157,-0.5490388295610993,-0.9460381330951472,-0.8920491826547764,-0.3954919374654598,-0.978400499368162,-0.7260045212556446,-0.7015009670514691
-0.545709141509526,-0.8146629925309815,-0.6966453691670156,-0.1443220705919046,-0.5472771202340094,-0.9455262277445072,-0.8623320558232954,-0.3698454593892079,-0.9779870124749368,-0.7292523646177884,-0.6991317937084525
-0.5456905584157724,-0.8147560476160587,-0.6953519997628578,-0.144446914010917,-0.5457141230586948,-0.9450011394402648,-0.8264676269080204,-0.342473905527479,-0.9775703808000028,-0.7327309676997898,-0.6968751151572193
-0.5455792428728793,-0.8148511887909807,-0.6938317611937534,-0.1446089564405615,-0.5442228753175115,-0.9443943422298896,-0.7933218535335467,-0.3151384276294669,-0.9771574647755854,-0.7361674959042156,-0.6960865269236506
-0.545411972848771,-0.8149477895696066,-0.6923764921725555,-0.1447743249791529,-0.542785262699654,-0.9464861542627188,-0.7716326335944309,-0.2901769329102298,-0.976756784925626,-0.7398414551179683,-0.6952689559058293
-0.5452868831354979,-0.8150454642918079,-0.6907956586363884,-0.1449376695726958,-0.5414136705923838,-0.9638809237780612,-0.7683023176146078,-0.2707973354185125,-0.9763765058588592,-0.7436904377639896,-0.6939647274601086
-0.5451904740221536,-0.8151439120498484,-0.688407535909474,-0.1451060150419274,-0.540202779176652,-0.9846668820472269,-0.782827946539453,-0.2631080540513647,-0.976025526307278,-0.7475071198797594,-0.6934261155793159
-0.5451147826733964,-0.8152430138572445,-0.6859218207855327,-0.1452973739015898,-0.5393784129918388,-0.999786556664352,-0.8090450638259264,-0.2683658312056659,-0.9757128630090016,-0.7512918045823852,-0.6933391101160292
-0.5449382233610373,-0.8153430670180392,-0.684024723096835,-0.1454882329651885,-0.5386027282791169,-1.010484555396996,-0.8402207016478623,-0.2837741096869245,-0.975437855017035,-0.7549930987327838,-0.6932363637923256
-0.5439573725341764,-0.8154446825409238,-0.6822676303949794,-0.1456748395107192,-0.5378643634251813,-1.015162948693037,-0.8721900563339439,-0.3090150289279489,-0.9754377131555664,-0.7586342458172964,-0.6931164437784565
-0.5436933028596228,-0.8155484062169742,-0.6795588265125481,-0.1458585540389371,-0.537149420306253,-1.0160634663025356,-0.9007782456640768,-0.3327610975227865,-0.9826982474461295,-0.7623930198858895,-0.6929771725469314
-0.5438699270905422,-0.815654859732363,-0.6773324050187775,-0.1460415515978343,-0.5363655399090029,-1.016942668600285,-0.9174236752229032,-0.3599716924644966,-0.983143617222213,-0.7660205340292049,-0.6928178621743888
-0.5448205627491421,-0.8157645520598859,-0.6783512766893527,-0.1462358317809397,-0.5347524582685071,-1.0196427845627265,-0.9308987043431914,-0.3846442746763184,-0.9839465675716094,-0.7694780244750085,-0.6926377020890839
-0.5451277702251895,-0.8158775188510727,-0.6760239578301592,-0.146417540548858,-0.5331919957108472,-1.0197359623822349,-0.9438410689683658,-0.4154991232927701,-0.9849836934326904,-0.7726481872007589,-0.6924360414479703
-0.5450633146932934,-0.8159935489873685,-0.67154285840129,-0.146596626954776,-0.5294377404550861,-1.0198671370576406,-0.95597568296052,-0.4361630740914753,-0.9861323737992576,-0.7757160152478668,-0.6922130988281384
-0.5450043680681332,-0.8161121614692561,-0.6633373779367664,-0.1467828105474158,-0.5275219936857497,-1.020079327994468,-0.962499462239602,-0.4530566748234645,-0.9872857844491392,-0.7786686244024591,-0.691967864392315
-0.5449616638151402,-0.8162326839718904,-0.646452577489719,-0.146965596148814,-0.5270962020443946,-1.0196141589071863,-0.9662056640559442,-0.4678441442179911,-0.9883613355578472,-0.7815206707598772,-0.6916190589107265
-0.5449412808447781,-0.8163546056650655,-0.6295196667905358,-0.1471521879521902,-0.5267171773487033,-1.019615562059579,-0.9697806800517752,-0.4802520420664473,-0.9893039768134836,-0.7842709728754073,-0.6904441815206346
-0.5449233902933566,-0.8164775503979624,-0.6056924731427241,-0.1473311714137156,-0.5265062685894532,-1.019616391096319,-0.9717028646363766,-0.4920442625639795,-0.9900850966083772,-0.7867627355367324,-0.6892824915224824
-0.5446902282290494,-0.8166011673132342,-0.5710657116946326,-0.1475060939012725,-0.5263010784773655,-1.0183136268591293,-0.9737708693149504,-0.5016145935947395,-0.9906961667246634,-0.7891248068698304,-0.6881405897926813
-0.5444122175672002,-0.8167252563080956,-0.5160645145044447,-0.1476777098399055,-0.5263050997176946,-1.0178059803721875,-0.979105310103351,-0.5093640517165297,-0.99114188747785,-0.7914320049055281,-0.6870166524087262
-0.5436956020198235,-0.8168500507788912,-0.3831784314707516,-0.1478449456527975,-0.5263113436339353,-1.0173752675382417,-0.9720823786860496,-0.516433323549574,-0.9914326102198217,-0.7939224374278406,-0.6872216744450971
-0.5443533501752984,-0.8169757243190713,-0.3172347355574093,-0.1480074920245678,-0.5263150090392628,-1.0153639096925418,-0.9681595799343998,-0.5228300212907103,-0.9915817158219412,-0.7961589455738106,-0.6880481287678716
-0.5444952689310989,-0.8171024067945792,-0.313366804007042,-0.1481685038948555,-0.5263192211361141,-1.0157682506856165,-0.9706295347146284,-0.5285785169303165,-0.9915996862641608,-0.7982889841564781,-0.6886486411993704
-0.5447786903053611,-0.8172301100054147,-0.3107412433339293,-0.1483244007811115,-0.5263207407094412,-1.018388012306506,-0.9754175693918864,-0.5339986834155186,-0.9914944201847018,-0.8003222595208028,-0.68876627360588
-0.5448541459852995,-0.8173590150378777,-0.3095506734946359,-0.1484781121295158,-0.5263229339054633,-1.019205520146204,-0.976119947050227,-0.5388706949989287,-0.9912718851095936,-0.8023142579738387,-0.6888559494196133
-0.5448601271643556,-0.8174890987191562,-0.3098271241173935,-0.1486270501828346,-0.526329166210158,-1.0199772954355986,-0.9762720238192064,-0.5432237171067928,-0.9909380442571296,-0.8042483738234372,-0.6889451125009523
-0.5446321110887251,-0.8176202849241024,-0.3113746681688082,-0.1486850577781127,-0.5263319781488996,-1.0214873071248154,-0.9771832454931816,-0.5474794303093666,-0.9905023173912714,-0.8064185352723591,-0.6897884444489232
-0.544447005923539,-0.817752509448403,-0.31408713375288,-0.1487375061151263,-0.5263347798583362,-1.0213810758457211,-0.9788818959816116,-0.551550872627155,-0.9899794291230268,-0.8085876404915384,-0.6905457282411271
-0.5443740079897331,-0.8178854583639481,-0.3200959935196278,-0.1488338519071045,-0.52633744990986,-1.0215046550189526,-0.9812833036299732,-0.5551666869181072,-0.9893927538503876,-0.8102083446216535,-0.6911085848959262
-0.5443480827236283,-0.818018872754824,-0.3315108520207394,-0.1489358940031117,-0.5263403549635716,-1.0222558551122198,-0.9841892419517542,-0.5584969327485031,-0.9887726454085062,-0.8114488946911782,-0.6913035181236552
-0.5443988129028197,-0.81815227237462,-0.645446451552081,-0.1490339373214509,-0.5263428074829158,-1.0219596192999645,-0.9851455682391336,-0.5616070167199443,-0.9881560721377742,-0.8126213652547942,-0.6914158035488558
-0.5445019610097198,-0.8182850599484801,-0.6996829483862872,-0.1491324284054095,-0.5263451274885778,-1.0222904551082066,-0.981695928469381,-0.5642806890237688,-0.9875827174997736,-0.8136603799478934,-0.691440518559994
-0.5444887541613689,-0.8184169581070592,-0.7193628883089931,-0.1492256624226851,-0.5263473176061538,-1.0223807789418475,-0.9793290714441664,-0.566832174951114,-0.9870906388518994,-0.8146029685336936,-0.6913755910955203
-0.5443156128189826,-0.8185477449317775,-0.7944418506236445,-0.1493064760889468,-0.5263493830743826,-1.0227937216800096,-0.982449466958308,-0.5691101969085945,-0.9867084321439008,-0.8154684267955654,-0.6911551817970859
-0.5440855766813225,-0.8186774263008735,-0.8026532379382358,-0.1493887644898244,-0.526351335053266,-1.023209685054701,-0.993443192770378,-0.5712005051114393,-0.9812458302925976,-0.8162388599051378,-0.6897480959399793
-0.5439494917522848,-0.8188060616370407,-0.810806934128754,-0.1494611421839498,-0.5263531397405262,-1.0232121023314067,-0.995693541154757,-0.5726988676039595,-0.9789923338095224,-0.8165692552213738,-0.686493297394086
-0.5439059347226757,-0.8189338886651832,-0.8187953112651737,-0.1495202989583834,-0.5263563394234871,-1.023506963645072,-0.9963057750695018,-0.5740820566801027,-0.9748049946029632,-0.8163066205909926,-0.6833305179947881
-0.5439462053970406,-0.8190609606515276,-0.8249775281598714,-0.1495781187523198,-0.5263588330247648,-1.0248415031478353,-0.9969261310565166,-0.575193916832853,-0.9683598693508568,-0.8160299917613381,-0.6802648592919731
-0.5419938593822444,-0.8191873853863505,-0.809308896454884,-0.1496259719925639,-0.5263605179438194,-1.0251601935345698,-0.9973518476546755,-0.5761473094525795,-0.9648263000198766,-0.8157480101590855,-0.6772901001721505
-0.5420703570576135,-0.8193131409747817,-0.7899955285480591,-0.1496773896495267,-0.526362470613958,-1.0243907966197878,-0.9979756109702572,-0.576810198065364,-0.9645139097033356,-0.8154733858075058,-0.6742439115430784
-0.5420572198110281,-0.8194380527607559,-0.7903394083341191,-0.1496805023162951,-0.5263638602297904,-1.0244865796095757,-0.9990424063051474,-0.5770392457364969,-0.9642001076802338,-0.8151960411979793,-0.6713195114564166
-0.5419579169360812,-0.8195619173854414,-0.7918566402283853,-0.1497527823358871,-0.5263638127101536,-1.0246094483985655,-1.003437297309128,-0.5767312900570307,-0.9639430593596175,-0.8149144811135264,-0.6684179668888026
