0,1
-0.4186972256870515,-0.477383578038742
-0.4531149268999944,-0.6620688159768668
-0.4355383086509178,-0.6620630499756274
-0.4237594832204254,-0.6209517273958776
-0.4196500951330152,-0.5082029117794555
-0.3656402460705267,-0.3765739950271354
-0.3079344557600146,-0.371207238510606
-0.2449732433826129,-0.36263146151003783
-0.1874874858764119,-0.36713887828143354
-0.1860560137795926,-0.49831842701778306
-0.1845081083472898,-0.6490992470701957
-0.182807353731017,-0.7062485782887791
-0.1808463487310856,-0.7413073454366785
-0.1787530103300805,-0.7559375663247605
-0.1765315876873666,-0.7688257190693959
-0.1742565364860878,-0.7752881755884127
-0.1718017681152855,-0.7816809437501668
-0.1694117986193684,-0.7866437974299141
-0.1670165087456741,-0.7895589289332359
-0.1646318792943207,-0.7929079931935469
-0.1733583561506957,-0.7952723490644938
-0.1763428882614683,-0.7971900283243817
-0.178975978044994,-0.7986894666601942
-0.1782520749476163,-0.7998541322759795
-0.1764251421454278,-0.8007462564879841
-0.1772988505607765,-0.8014326251890417
-0.1810508908534021,-0.8006547879687769
-0.1865368222107838,-0.7997497991383191
-0.1923465821954044,-0.7988620444676047
-0.1978585067758709,-0.7980122112246735
-0.2046034538486655,-0.7971160318881465
-0.211155455872052,-0.7961673477783194
-0.2174203603485817,-0.795254801602767
-0.2240118676976902,-0.7943827613409005
-0.2305607112183807,-0.7935070808440495
-0.2367687744023002,-0.7922433815673673
-0.2426261576166864,-0.791075557160749
-0.2482664510101503,-0.7900043298809699
-0.2537851495971393,-0.7890195749664123
-0.2590274347258304,-0.7881006212201387
-0.2640865635482184,-0.787258533368621
-0.2702825779086826,-0.7864716426939407
-0.2763643929450005,-0.7859316934553215
-0.2824448336545005,-0.7851287775914335
-0.2884807744231724,-0.7844375734234765
-0.2944553212959276,-0.7837374350820279
-0.3003669428388472,-0.7830698710691044
-0.3064633393296264,-0.782422096138137
-0.3125577800205468,-0.7818325549969651
-0.3184870302687994,-0.7828808854959618
-0.3242851985661929,-0.7846008845831328
-0.3299668146925599,-0.7861930355976267
-0.3354899012848281,-0.7873053289632849
-0.3408799106196336,-0.7884881620581228
-0.346821139514574,-0.7895799765094175
-0.3631604664673614,-0.7906030095456129
-0.3781551278648786,-0.7915556626600575
-0.3913809346851816,-0.7928658213702453
-0.4026247762465466,-0.7950382459991933
-0.4121599693230237,-0.7969889693401384
-0.4188161019454032,-0.7987354436925954
-0.4249276733317001,-0.8002949907095852
-0.4300715607819033,-0.8016885175789333
-0.438652118110636,-0.8029270336227465
-0.447020372927483,-0.8040295228376124
-0.4546358884269462,-0.8050085802819273
-0.4591402638546896,-0.8057217949989786
-0.4625545281483877,-0.806130872579098
-0.4687530724947978,-0.8065182335645018
-0.4759691812783562,-0.8068791883210522
-0.4828030815054827,-0.8069348547965944
-0.4890649272403609,-0.8069922334655464
-0.4923075417995071,-0.807047562479877
-0.4939122068737879,-0.8071018132559529
-0.4966899193033649,-0.8071541088130487
-0.4997759395271496,-0.807205258960282
-0.5027333867895717,-0.8072553675343555
-0.5055660387846499,-0.8073036950354103
-0.5084305742114401,-0.8073508930663251
-0.5109765825927272,-0.807397288275087
-0.512841422234817,-0.8074418570534878
-0.5146440240215424,-0.807486533280748
-0.5163868791157817,-0.8075290669037389
-0.5180769743350345,-0.8075710349409329
-0.5197118000235719,-0.8076113519779312
-0.5212921590038696,-0.8076503832753226
-0.522755681799762,-0.807687455974943
-0.5239722271469951,-0.8077283144198697
-0.5248626917213095,-0.8077630257672193
-0.5254949936012903,-0.8078010114481116
-0.5261029797947421,-0.807835673329621
-0.526692289514963,-0.8078709780960688
-0.5272601315141435,-0.8079045308991647
-0.5278100069194264,-0.8079363742542768
-0.5283422407917275,-0.8079687473097754
-0.5288569322569769,-0.8079977640106379
-0.5293541437987592,-0.808026669379258
-0.5298370796068924,-0.8080543064075553
-0.5303053458153488,-0.8080814142286092
-0.5307580840833154,-0.8081077102449745
-0.5311990039966499,-0.8081326158831933
-0.5316264222403416,-0.8081567648130354
-0.5320415089304558,-0.8081803656331807
-0.5324444351965114,-0.8082031742802233
-0.5328355696312823,-0.8081596076390236
-0.5332152566382165,-0.8081089789590129
-0.5335858536498586,-0.8080577603899632
-0.5339506737510218,-0.8080066319473825
-0.5343070692131413,-0.8079470854755815
-0.5346534847468479,-0.8078868488570115
-0.5349892500620357,-0.8078261102350519
-0.5353152688285211,-0.8077646394535483
-0.5356283651761746,-0.8077022499534066
-0.5359958956888847,-0.8076394650656915
-0.5364082120529005,-0.8075757671043442
-0.5368055972990879,-0.8075112619411634
-0.5371919296869481,-0.8074461509838542
-0.5375646190520966,-0.8073801593904262
-0.537887898387357,-0.8073138974229191
-0.5382312001782859,-0.8072465893534618
-0.538586348294755,-0.8071780749843394
-0.5388861957541061,-0.8071095683234407
-0.5391864791222549,-0.8070396964596125
-0.5394807493503915,-0.8069691588876491
-0.5397624238219408,-0.8068975979629174
-0.5399267483396144,-0.8068261226741725
-0.5400981753060308,-0.8067530754440619
-0.5402740622105531,-0.8066792595389295
-0.5404766260101137,-0.806604341086506
-0.5405797325151991,-0.8065295816291862
-0.5406810695561972,-0.8064530333717024
-0.54076814846227,-0.8063756458477794
-0.5408570772768895,-0.8062976453400538
-0.5409430809912629,-0.8062193647032476
-0.5410262547027919,-0.8061393571012216
-0.5411068988868062,-0.8060582512326755
-0.5411846809134218,-0.805976842382879
-0.5412553057158621,-0.8058947555410955
-0.541298583850777,-0.8058113597973617
-0.5413413332729162,-0.8057266680610443
-0.5413825659883569,-0.805665324743255
-0.5414232518030814,-0.8056540180499985
-0.5414616330915181,-0.805641858765912
-0.541498875959,-0.805630707895687
-0.5415352308576289,-0.8056194619207984
-0.5415711209627069,-0.8056081581580582
-0.5416195329089938,-0.8055969088158508
-0.5416774402742639,-0.8055848358191244
-0.5416942256002308,-0.8055737167353151
-0.5416878779854744,-0.8055625661945902
-0.5417025701677181,-0.8055514241799859
-0.5417520874792331,-0.805539736866818
-0.5417641239320858,-0.80552835402399
-0.5416452509835246,-0.8055174131704301
-0.5415914979989278,-0.8055060724576306
-0.5416071658460495,-0.8054939744882169
-0.5414556150223205,-0.8054830199482655
-0.5414195749791189,-0.8054722341173314
-0.541383986979125,-0.8054608682441922
-0.5413500042992325,-0.8054493701245772
-0.5413363113312258,-0.8054377910018541
-0.5413232027380969,-0.8054271051810249
-0.5413102881999825,-0.8054155732505721
-0.5412977587055874,-0.8054037447564195
-0.5412854971020006,-0.8053928273404363
-0.5412734775636643,-0.805382119712806
-0.5412618253447664,-0.8053707463250899
-0.5412436082546008,-0.805359327418028
-0.5412349091892811,-0.8053478074764069
-0.5412239469669743,-0.8053372420039053
-0.5412132708547428,-0.8053258761070271
-0.5412028619812042,-0.8053139970433174
-0.5411927705378383,-0.8053032274179948
-0.5411829345482121,-0.8052926722528001
-0.5411733764567516,-0.8052814070537175
-0.5411641251908395,-0.8052699441342039
-0.5411551009979407,-0.8052587838643287
-0.5411460767334451,-0.8052479988398747
-0.541128889532984,-0.8052368619703806
-0.5411312770102412,-0.805225101416907
-0.5411361518215225,-0.8052143886791214
-0.5411415947412677,-0.8052035582601815
-0.5411471278825816,-0.8051927076301764
-0.5411527411539632,-0.8051811699728532
-0.5411582828446135,-0.8051703605801237
-0.5411638034252337,-0.8051592264063674
-0.5411693801510601,-0.8051482173001154
-0.5411749773167169,-0.8051367548261904
-0.5411807951968715,-0.8051263795479737
-0.5411868467626967,-0.8051142009124854
-0.5411936444620336,-0.805103550535561
-0.5412001162275983,-0.805092933754111
-0.5412066366294292,-0.8050825273921779
-0.5412132423584712,-0.8050714565642931
-0.5412198985311928,-0.8050601594809909
-0.5412266012476078,-0.8050491713875492
-0.5412334021569442,-0.8050384811407645
-0.5412402535311676,-0.8050276037008366
-0.5412471164091512,-0.805016081990907
-0.5412542356330095,-0.8050054774848399
-0.5412605246904999,-0.8049948860699011
