0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.4186972256870515,-0.477383578038742,-0.5611383226746686,0.2166474306508146,-0.2046512024413927,-0.7663701014481427,-0.880271069664329,-0.3233461070228523,-0.7146134354778602,-0.3867103913240318,-0.3935347261962693,-0.4992100024946507,-0.3641550863025948,-0.2043787637506329,-0.5638799610943754
-0.4360710226313656,-0.5117981620181407,-0.5908765438708101,0.1688774360434819,-0.2399582594630401,-0.7846943744079022,-0.9016928436491304,-0.3740292350365597,-0.7322769089234769,-0.4277626706606552,-0.4197045176325548,-0.5148925688528918,-0.3963743993599385,-0.2451905832829612,-0.5838384500674263
-0.4566402271053141,-0.548697110949248,-0.609205559045056,0.1384170725288119,-0.2650009165887779,-0.7998579430623687,-0.9211758940316224,-0.4387443505462085,-0.7495225289787609,-0.4777837936352653,-0.4376677082217027,-0.5240422748232966,-0.421889535193217,-0.2834475744825404,-0.6022889104809945
-0.4739013502701484,-0.5981774662739,-0.648702263047926,0.078001734115433,-0.318176297941401,-0.8266388552486357,-0.935508291785722,-0.5145981591837703,-0.800514969884053,-0.5390749217975219,-0.4829668096004862,-0.5518821826615846,-0.4571884235318302,-0.3299631502929926,-0.6444094210939987
-0.4771599574114568,-0.6004988905247233,-0.6525142267061268,0.0747931027444317,-0.3210386297056821,-0.8263180293474349,-0.9352907204715796,-0.5177588196126051,-0.807022878224789,-0.547613742916495,-0.4868206679254253,-0.550105456014973,-0.4589252245190227,-0.3325427723040747,-0.6430263402199989
-0.4768846625448336,-0.6129816994792072,-0.6579508893992588,0.0572419922638567,-0.3385007361129634,-0.8390958564572231,-0.9307743636893696,-0.5303371914894981,-0.8129700073227099,-0.5569723741693428,-0.5009228318004331,-0.5652313286374777,-0.4723002437231793,-0.343492573995387,-0.6495864975129662
-0.4831120631570938,-0.6148003322496247,-0.6584963421023866,0.0554166090317755,-0.3404090705659448,-0.8383986136191794,-0.937200596858532,-0.5349030997040789,-0.8173181152940778,-0.5644810950336308,-0.5040883162543803,-0.5626507316700085,-0.4732031265999391,-0.3493508035697897,-0.6473994658647114
-0.4897130580969476,-0.6209136095362002,-0.6593930891325563,0.0495570248334968,-0.3477543846868469,-0.8394063537143758,-0.9378614196561884,-0.5363249015627016,-0.8239628803576016,-0.5712822253885271,-0.5151780332874739,-0.5617485509196348,-0.4744650254495253,-0.3584509589414079,-0.6350044456209539
-0.4882142533318624,-0.6229335098607047,-0.658867502065149,0.0432487013774157,-0.3543957854442615,-0.8440989669538063,-0.935799413688137,-0.5401622339524093,-0.823728610353708,-0.5755076137084253,-0.5196544572176576,-0.5694418543102221,-0.4790600884194174,-0.3620140199707499,-0.6365722690666222
-0.4908150376366588,-0.620963694494959,-0.6558610982161577,0.049576883461359,-0.3465628220747546,-0.8372110079424611,-0.9354761513429568,-0.5378070140609154,-0.8301348272027816,-0.574980363907198,-0.5152656526640949,-0.5569953971332426,-0.473437363648623,-0.3558425243073476,-0.6347223694931748
-0.4953906404425685,-0.6310960941074398,-0.6693021415436686,0.0309118441369203,-0.3642747403924892,-0.8513553511754207,-0.9387644672806836,-0.5557343284073699,-0.8404580431039157,-0.5932629719819174,-0.530045307237402,-0.56892995018256,-0.4889468060257947,-0.3718966732781136,-0.6436854619007286
-0.4943290840744442,-0.6348590090145813,-0.6733408940209717,0.0238924655215424,-0.3709894828255894,-0.8576431358977157,-0.9400129080988496,-0.5618411110062905,-0.8426524475885037,-0.5968316076406045,-0.5356389106641011,-0.5754832248070667,-0.4949372296565585,-0.3785647389835325,-0.6471638860237985
-0.4931026838739664,-0.6328308625939851,-0.6609046526377533,0.0291411268287216,-0.3661054853260498,-0.8475971557056916,-0.9351911762714128,-0.5562707940965069,-0.8438584950397828,-0.5977016781574662,-0.535207660785509,-0.5620510773504276,-0.4865075403080288,-0.3722314484186356,-0.6360704284826139
-0.4973716432776643,-0.6353080692141074,-0.6712704941500405,0.023451738194066,-0.3705293647894256,-0.8557387410631312,-0.9379370666571296,-0.5636558671793812,-0.849251365459755,-0.6023900348253273,-0.5361012037609096,-0.5702872894706601,-0.4940930429313674,-0.3764162010376671,-0.6475863743170321
-0.4970867989725768,-0.6407388547455383,-0.674041419536066,0.017387018445403,-0.3765178087326287,-0.8596815779382678,-0.9387327118245952,-0.5683532173378663,-0.8526797830117939,-0.6067379161410741,-0.5432859611801958,-0.5733455397926824,-0.4983591015189657,-0.3824406412085705,-0.6484524245067116
