0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-0.5319140657773416,-0.8044587362095369,-0.7666873788003644,-0.1536414790706182,-0.5255155858006063,-1.032699897073244,-1.0134285911004208,-0.7316896353854611,-0.981395417826604,-0.6778784395234013,-0.70777812573105,-0.6713211817700453,-0.6572451691221372,-0.5202716666653266,-0.8389601694165177,-0.553945571546274,-0.7440100431077123
-0.5334517364767042,-0.8043876571039356,-0.7607169075051685,-0.1540040825139939,-0.525568630246591,-1.0335241616848383,-1.013676177896645,-0.7313523230315206,-0.9838502457780928,-0.6747166059538962,-0.7077073639441672,-0.6711207444918594,-0.65655199343298,-0.5194982795170694,-0.8402524720581936,-0.5540764637961904,-0.7449024454234656
-0.5348964946917201,-0.804314007580152,-0.7548852950344218,-0.1543795281442754,-0.5256193985720455,-1.0345994641472784,-1.0140664083912756,-0.730429688311393,-0.9865850110430976,-0.6714951674568218,-0.7072489629782954,-0.6706817900200852,-0.6563983137879683,-0.5197687933367906,-0.8407106639467127,-0.5542340599949431,-0.7453994013016774
-0.5361911887977291,-0.8042192151085722,-0.7492826476918619,-0.154747999563029,-0.5256608567025008,-1.0355369386575644,-1.0144546217012016,-0.7294822124235745,-0.989309117229263,-0.6682249089710749,-0.7066868296580671,-0.6702478820977378,-0.6562233188681865,-0.5207522711591599,-0.840674073830591,-0.5609749760081864,-0.7458991771650538
-0.5371097688957811,-0.8043465182925364,-0.7449478027203142,-0.155315276001248,-0.5256967643441357,-1.0353831024153328,-1.0147338072172742,-0.7299320355529061,-0.9893230969684448,-0.6649294319843867,-0.7061036870298658,-0.6702400776527817,-0.6560175386751846,-0.5218772306989206,-0.8406185212263605,-0.5691820544321653,-0.746376796088821
-0.537860978103393,-0.8045321196691753,-0.744789604853165,-0.1558702043412054,-0.5256975907114755,-1.0349060341508782,-1.0149650689516996,-0.7300000522880066,-0.989306240662758,-0.6616374785432203,-0.7062821247883314,-0.6700561243065042,-0.655794493066862,-0.5229335124996111,-0.84057632516975,-0.5772208256475322,-0.746864341368368
-0.538380892202191,-0.8044173176682492,-0.7495800883365702,-0.1562306972645051,-0.5257203034050971,-1.0342191126456677,-1.015310725850954,-0.7298511517581596,-0.9892954011690652,-0.6582964491980352,-0.7064310497924352,-0.6699946034774287,-0.6555431852509609,-0.5239198941698964,-0.8405500269978343,-0.5852551875304153,-0.7474946859239019
-0.5388472159149028,-0.8043027765541574,-0.7571342568301465,-0.1566022904760571,-0.525747752727165,-1.033430410303349,-0.9823302649956684,-0.730114183498565,-0.989404371987114,-0.6557418990253367,-0.706552522176282,-0.6701760532581994,-0.6552165258370318,-0.5248558382658473,-0.8405277727219603,-0.5946612200196387,-0.7482298138766688
-0.5392336020627935,-0.8041888849496706,-0.7615563114540791,-0.1570032078656406,-0.5257759129322839,-1.0327240352562723,-1.015182796026793,-0.7299649843167489,-0.9896214226151596,-0.6537841589452593,-0.7066472845625571,-0.6690562388751353,-0.6548682927695918,-0.526306866453331,-0.8405091131322525,-0.6035371364238973,-0.7488011196357285
-0.5395524626656301,-0.8040755005644813,-0.7653750210217245,-0.1572976135453177,-0.5258167098441302,-1.031712211761699,-1.015083195777004,-0.7297771038773392,-0.9898182253352764,-0.6517944561986855,-0.7067136270819553,-0.6687212997287093,-0.6545758760737082,-0.527632460060617,-0.8404942623444347,-0.6097897558684877,-0.7496156980536328
-0.5398521777300396,-0.8039627230923052,-0.7686528009948173,-0.1574397834877969,-0.5258557607071451,-1.0305940129163818,-1.014964107493269,-0.7295352933648264,-0.9899943197255964,-0.649761561660654,-0.7067554625068428,-0.6685835107245526,-0.6544188539796288,-0.5288476468669583,-0.8405052977330169,-0.6116437958426463,-0.7506082623171012
-0.5401777532442892,-0.8038504920179557,-0.7703849963603087,-0.1575160594590628,-0.5258909603835499,-1.0295580040161258,-1.0151879716765515,-0.7293476246014909,-0.9901820289725364,-0.6478046478346766,-0.7067720515239124,-0.6684357800740549,-0.6543583387696196,-0.5296080972678363,-0.8404974908042584,-0.6134376028690844,-0.7514900642662352
-0.5404743633954803,-0.803737888618571,-0.7714518554608357,-0.1576099119231168,-0.5259185115283962,-1.028566441049754,-1.0151917455098354,-0.7291647524282998,-0.990372292830679,-0.647741994292981,-0.7067611219132733,-0.6682812151361378,-0.6543199796845602,-0.5300753976589057,-0.8404919939683844,-0.6153105596312136,-0.7520491549430454
-0.5406970045999938,-0.8036268732948205,-0.7723924526784485,-0.1576909607328262,-0.5259500982588525,-1.0278128296628355,-1.0142812201590057,-0.7289880863754938,-0.990568283311761,-0.6480620875491432,-0.7067292561942777,-0.6682009082736311,-0.6543463153387323,-0.5305296705054093,-0.8404852809335613,-0.6173083894442063,-0.752534668035157
-0.540741036259565,-0.8035158131625773,-0.7732274335689768,-0.1577197176328764,-0.5259806986481932,-1.027443845998192,-1.0136263805005756,-0.7288101912348636,-0.99075873896775,-0.6483900491821737,-0.7066622117407587,-0.6681006843226054,-0.6543693664977182,-0.5309706865859039,-0.840477871172158,-0.6192344371145639,-0.7531976953603221
-0.5408048461935773,-0.803404899168702,-0.7739820495835092,-0.1577168922358282,-0.5260106019555764,-1.0267483961767785,-1.0133691210852327,-0.7287120146680269,-0.9909429334388516,-0.6487136525552417,-0.7065195987238537,-0.6679874842862861,-0.654361493536153,-0.5313984698792493,-0.8404687481977782,-0.6210899482548211,-0.7538187206441067
-0.540882576788251,-0.8032943556477369,-0.7746528409390494,-0.1578113786543735,-0.5260397595242401,-1.0268322055294945,-1.013200368095916,-0.7284736886902848,-0.9911198542915166,-0.6490187683297747,-0.7060659348403974,-0.6678888487677185,-0.6543539383606551,-0.5318128691144847,-0.8404619923429884,-0.622877175958358,-0.7543648609732925
-0.5409669366097295,-0.8032827202260238,-0.7753234820570398,-0.1578989256798943,-0.5260696075569153,-1.026840614985954,-1.0130797594595486,-0.7282990380756462,-0.9912962515295718,-0.6492948123828111,-0.7055968235564174,-0.6677947375757372,-0.6543466699781533,-0.5322137202495381,-0.8404524013975518,-0.6244508332747383,-0.7551045356431676
-0.5410565793587343,-0.8033139044261686,-0.7786185256993912,-0.1579805853762974,-0.5260988812852226,-1.0267874340375034,-1.0130841681974057,-0.7282064161322606,-0.9914586629854052,-0.6500055412960648,-0.7051372610768849,-0.6677730452862639,-0.6543396609170798,-0.5325563632742714,-0.8409427672718897,-0.6259453303435297,-0.7557400136553334
-0.541138230307398,-0.8033460403353562,-0.7825893291285586,-0.1580697204159477,-0.5261277118036192,-1.0259510084787828,-1.0122594785294976,-0.7280503939615703,-0.99161698171543,-0.6507451581466783,-0.7046499360094145,-0.6676458815501756,-0.6543328483905768,-0.5328599544841028,-0.8414956071269032,-0.6274400402088498,-0.7562463370391879
-0.5412247460821779,-0.8033784007782998,-0.7853485497408748,-0.1581842595800496,-0.526152574781455,-1.025672571870362,-1.011682180645706,-0.7278887416023901,-0.9917661304324956,-0.6514770039932775,-0.7041635230666248,-0.667709908460675,-0.6543262802257603,-0.5331642932171523,-0.840701954741889,-0.6288665162298763,-0.7566983617400103
-0.541309066098666,-0.8034117511591383,-0.7874793745361262,-0.1582966195688885,-0.526149981641527,-1.025472354008018,-1.0117256524248517,-0.7276980364638399,-0.9919077343950092,-0.6522123666055923,-0.7036804543691015,-0.6675572115453875,-0.6543198945716825,-0.5334702238096317,-0.8409542137041963,-0.6302414446903711,-0.7568996994826767
-0.5414060224368444,-0.8034448015888065,-0.7892577116404407,-0.1583957300398072,-0.5261558921540149,-1.0252637562051354,-1.0114548291879648,-0.7275954764375124,-0.9920418038546333,-0.6529246584640758,-0.7031966795470271,-0.6674463307528959,-0.6543136343507021,-0.5337786864186536,-0.841016083109024,-0.6315697537650038,-0.7568335993031535
-0.541491368175202,-0.8034779339993989,-0.7902379872279701,-0.1584653280729788,-0.526156178224092,-1.025041955106759,-1.0111662111158288,-0.7274681288036718,-0.9921683728464796,-0.65362937262973,-0.7027386077651606,-0.6673964484286522,-0.6543075515777173,-0.5340947979338269,-0.841016083109024,-0.6328476105014653,-0.756155941361104
-0.5415375206862241,-0.8035122117008078,-0.7909421146209009,-0.1585293015984488,-0.5261506264791374,-1.0248056041374292,-1.0112043189918538,-0.7275255485131015,-0.9922874540798016,-0.6543969885498636,-0.7022987495351539,-0.667217285990606,-0.6543015552377086,-0.5342663780615539,-0.841016083109024,-0.6340696415948639,-0.7554216020195824
-0.541555980027011,-0.8035456266739784,-0.7915357261880505,-0.1585351680823097,-0.5261414817723516,-1.0245548518804364,-1.0111960504203183,-0.7275431609712666,-0.9923976707555372,-0.6552184566723296,-0.7018246282415819,-0.6671729877255175,-0.6542956936471682,-0.5343159274207228,-0.841016083109024,-0.6351841376863462,-0.754630197712759
-0.5415603725391273,-0.8035802751577732,-0.7948966435690973,-0.1585052786182886,-0.5261296930862496,-1.0242899632446858,-1.0112326989312768,-0.7274793457204808,-0.9924993352554022,-0.8327571192696785,-0.7009684895797739,-0.6670175639016991,-0.6542905751279264,-0.5343621120177887,-0.841016083109024,-0.6362306508268866,-0.7537900200245884
-0.5416483577813895,-0.8036153257812991,-0.7920566293121281,-0.1584712438834219,-0.5261107142621315,-1.0240709608945402,-1.011246202243827,-0.7274646095843977,-0.9925834302488366,-0.8363830125953114,-0.7009987534987836,-0.6669986985394252,-0.6542858970850819,-0.534406663490219,-0.841016083109024,-0.6372210621326151,-0.7528995326213821
-0.5416631383442415,-0.8036507930819268,-0.7922285403428406,-0.1584385418485969,-0.5260857720811065,-1.02399116332495,-1.011252730696951,-0.7274825513169845,-0.9926488559213376,-0.8367070218674078,-0.7009709605538906,-0.6667649010428532,-0.6542813097062714,-0.5344496993856572,-0.841016083109024,-0.6381585845352521,-0.7519966619431318
-0.5415948673341138,-0.8036861418348739,-0.7923830807269406,-0.1584054164944241,-0.526055672862433,-1.0239031921697528,-1.0112508067489707,-0.7274557656363537,-0.992711278837102,-0.8368053501258654,-0.7009439498962251,-0.6664938579581092,-0.6542767806361731,-0.5344913919576164,-0.841016083109024,-0.6391681237323009,-0.751226943101592
-0.541571708124823,-0.8037212632940711,-0.7925485975276999,-0.1583723654682944,-0.5260166830314554,-1.0237554634960997,-1.0112630453069311,-0.727477704387315,-0.9927729722559316,-0.8365584883662557,-0.7009299665348251,-0.6663095340317186,-0.6542723618753802,-0.5345318243381033,-0.841016083109024,-0.6401982888294967,-0.7504447914808415
-0.541513852966822,-0.8037575917133137,-0.7926917461912979,-0.1583378204581928,-0.5259764042886699,-1.0236564473994707,-1.0112774908009563,-0.7274521721325076,-0.9928344156357234,-0.8369177245954397,-0.7009209023884748,-0.666267042821527,-0.6542679850459259,-0.534570704274904,-0.841016083109024,-0.6411918643967256,-0.749636931866759
-0.5414435300403644,-0.8037936109084637,-0.7928474956261803,-0.1583030256193447,-0.5259295432886014,-1.023513287236429,-1.0112962604136937,-0.7275012318475007,-0.9928609338665376,-0.836858599974124,-0.7009166417463619,-0.6659545922478587,-0.6542636576689522,-0.5346083133452373,-0.841016083109024,-0.6421510419023807,-0.7488054147812468
-0.5413714219945317,-0.8038305972468034,-0.7929643199562364,-0.1582679546092918,-0.5258771222101022,-1.0233589581864255,-1.0113106439149386,-0.7274485928408602,-0.9928856830652428,-0.8367267364110414,-0.7009057077403604,-0.6659151196865694,-0.6542593795200383,-0.5346446055781894,-0.841016083109024,-0.6430757804471285,-0.747949743101623
-0.541162133705721,-0.8038671106002184,-0.7930721635089703,-0.1582324371441889,-0.5258200976429299,-1.0231923455002767,-1.011324104705356,-0.7275025050868591,-0.99291018291134,-0.8368177909969873,-0.7008942555214084,-0.6657075840963758,-0.6542551488202497,-0.5346794680794869,-0.841016083109024,-0.6439666512221056,-0.7471155758320582
-0.5411151160443513,-0.80390482755259,-0.7931722617149786,-0.1582130704169896,-0.5257673884658792,-1.023020941629923,-1.011338432346072,-0.7274864635068891,-0.9929336081030676,-0.8369123958054432,-0.7008844021852967,-0.6656349510845775,-0.6542509598743057,-0.5347130206398435,-0.841016083109024,-0.6448242986248413,-0.746258173796036
-0.5410827968870662,-0.8039414765657845,-0.798262724360426,-0.1582180171001013,-0.5257101973209701,-1.0228419302577223,-1.0113527231527928,-0.7275004986485101,-0.9929561892111062,-0.8369834820977795,-0.700888285865273,-0.6656993079916816,-0.6542467717992941,-0.5347454152573075,-0.841016083109024,-0.6456493783972085,-0.7453559302667191
-0.5411010935108609,-0.8039789844414296,-0.7983421193271756,-0.1582185624668277,-0.5256492117266014,-1.0226474750530563,-1.0113669768395837,-0.7274525303483659,-0.992977907859046,-0.837016748007471,-0.7008962373012857,-0.6656367620927222,-0.6542426762886444,-0.5347771461522236,-0.841016083109024,-0.6464425894180322,-0.7444693900754549
-0.5409946418321611,-0.8040177769583096,-0.7934334921682776,-0.158219107897538,-0.5255842960153265,-1.0224349832235635,-1.0113812047744095,-0.7274365194929271,-0.9929987932997208,-0.8369577912641952,-0.7009041032245341,-0.6654702835862597,-0.654238593902327,-0.5347741328506299,-0.841016083109024,-0.6472046921511495,-0.7435447691557977
-0.5409490753811464,-0.804054810886074,-0.7982483505586868,-0.1582196459639988,-0.5255070423240767,-1.0222120617240402,-1.0113954258738187,-0.7274867000487613,-0.9930189082706894,-0.836739046911276,-0.7009098129302573,-0.6655408828324318,-0.6542344947947669,-0.5348000106096291,-0.841016083109024,-0.6479364864560664,-0.7428615895200494
-0.5409731986424682,-0.804093018652335,-0.7984349531739854,-0.1582201806639407,-0.5254316704334823,-1.021978354139469,-1.0114095553251548,-0.7274756017088347,-0.9930382371597516,-0.8369946685662555,-0.7009174985561872,-0.6654860762725903,-0.65423045940228,-0.5348310470495663,-0.841016083109024,-0.6483880426594357,-0.7425382930729105
-0.5409346547778623,-0.804131809097927,-0.7962797050689339,-0.1582207121591316,-0.5253515548677444,-1.0217317476171814,-1.0114236399746923,-0.7274553937577541,-0.9930567886172648,-0.8367872877346334,-0.7009249732794005,-0.6654626824168218,-0.6542264411515604,-0.5348622079315561,-0.841016083109024,-0.6486099080065253,-0.7424884593735104
-0.5409075596908853,-0.8041698985033567,-0.7963256038699136,-0.1582212406073616,-0.5252679822722879,-1.0214718455748686,-1.0114376987925795,-0.7274607162184343,-0.9930745727482698,-0.8370543152154737,-0.7009323103470596,-0.6655428567074838,-0.6542224397045429,-0.5348935242153,-0.841016083109024,-0.6488275086454991,-0.7424367531197401
-0.5408810542378151,-0.8042090206303965,-0.7963692843113481,-0.1582217661577699,-0.5251813737477147,-1.0211984409200874,-1.01145173141721,-0.7274768730163751,-0.993091647869894,-0.836989441330488,-0.7009400582809551,-0.6654431241443323,-0.6542184057586848,-0.5349248119994892,-0.841016083109024,-0.6490410565389497,-0.7423832431100869
-0.5408419717954123,-0.8042481060271032,-0.7964113065728146,-0.1582222889443228,-0.5250916695862806,-1.0209080700658453,-1.0114657241078382,-0.7273850275997413,-0.9931079895031066,-0.8369717188479932,-0.7009478914787463,-0.6655542932105394,-0.654214419051814,-0.5349562862724488,-0.841016083109024,-0.6492507715636178,-0.742327897831146
-0.5410232908904178,-0.8042871988875768,-0.7964499509190623,-0.1582228090898778,-0.5249988209429377,-1.02060635307652,-1.0114796451734347,-0.7273839414101477,-0.993123549608803,-0.8367933156505245,-0.7009556666700721,-0.6654602466398841,-0.6542103954109207,-0.5349877933213885,-0.841016083109024,-0.649456835982031,-0.7422707538985345
-0.5409945610326258,-0.8043264732824914,-0.7964863804957851,-0.1582233267075412,-0.5249030798387653,-1.0202897297425566,-1.0114934980496282,-0.7274373360292168,-0.993138332470322,-0.8369606671985078,-0.7009637482527973,-0.6656050515718185,-0.654206389257099,-0.5350194097720973,-0.841016083109024,-0.6496594090916384,-0.742211752047637
-0.5408469085193237,-0.8043658246423891,-0.7965185161936323,-0.1582238419032088,-0.5248045960343573,-1.0199578341111315,-1.0115073264923231,-0.7274229078213923,-0.9931521803393408,-0.8369549803907033,-0.7009721342056412,-0.6655743177537676,-0.6542023245498587,-0.5350511334111111,-0.841016083109024,-0.6498586380630293,-0.7421508586155322
-0.5408217085152928,-0.8044049130175035,-0.7965526954738305,-0.1582243547744393,-0.5247035101487841,-1.0196101163188946,-1.011521087331157,-0.72741727201448,-0.9931654326581136,-0.837059857056721,-0.7009803721694066,-0.6654782175742435,-0.6541983087808159,-0.5350829327335151,-0.841016083109024,-0.6500546543111552,-0.7420881885648808
-0.5407943503282083,-0.8044447850738428,-0.796586978317052,-0.1582248654116771,-0.5245997927576791,-1.0191912313222091,-1.011534886594056,-0.7274107659301732,-0.993178337412342,-0.8368586780262548,-0.7009910732888003,-0.6655982418600466,-0.6541942320274565,-0.5351148373392836,-0.841016083109024,-0.6502475736606731,-0.7420234897125492
-0.5406930890267551,-0.8044847807990593,-0.7965283658197773,-0.158225373897795,-0.5244936908618711,-1.018739689909782,-1.0115485425046438,-0.7273214114085891,-0.9931905234542312,-0.8369008728935331,-0.7010002113132721,-0.6654723044850954,-0.6541901780432251,-0.5351468164050497,-0.841016083109024,-0.650437275170564,-0.7419569060502174
-0.5406278292279219,-0.8045245431950215,-0.7965595515535717,-0.158225880311305,-0.52438592294963,-1.018244745046118,-1.0115622307911136,-0.7273265583614565,-0.9932019865617564,-0.836988612151529,-0.7010090214005744,-0.6654812956645959,-0.6541860956300651,-0.5351788702072067,-0.841016083109024,-0.6506234139777078,-0.7418883909851585
-0.5404339592041387,-0.8045650929309612,-0.7965878135670039,-0.1582263847247653,-0.5242771746076277,-1.0178083862574745,-1.0115757713756677,-0.7273533683800528,-0.9932125793904928,-0.8368394736976622,-0.7010201871645494,-0.6656449502099961,-0.6541820746309133,-0.5352109613478417,-0.841016083109024,-0.6508067053259916,-0.7418177176113147
-0.5405393617767276,-0.8046060970301074,-0.7966156235936265,-0.1582268872055591,-0.5241659244719213,-1.0176009749660715,-1.0115892612175048,-0.7272856016185532,-0.993226717394785,-0.8368833446928481,-0.7010233234106719,-0.6655975283824456,-0.6541779653145003,-0.5352431487013971,-0.841016083109024,-0.6509874210858737,-0.741745123174707
-0.5404750674474241,-0.8046488464143117,-0.7966386348386855,-0.1582273878152202,-0.5240532879543636,-1.0173861008249685,-1.0116028039296538,-0.727346776001679,-0.9932430718736882,-0.83707640775758,-0.7010312607106346,-0.6654763600616259,-0.6541739356151128,-0.5352451352631913,-0.841016083109024,-0.6511654840691828,-0.7416705473819369
-0.5404395621341134,-0.8046799952421664,-0.7966561574134197,-0.1582278866135893,-0.5239884155045524,-1.0171997431632662,-1.0116162981283732,-0.7272566812854276,-0.9932632833112984,-0.8364847150638436,-0.7010393709965681,-0.665677702589522,-0.6541697982430936,-0.5352451352631913,-0.841016083109024,-0.6513410729983267,-0.7415940460397598
-0.5403887331905535,-0.8047183407706007,-0.796674263019798,-0.1582283836547161,-0.5239259998711481,-1.0169809951389008,-1.0116297601794444,-0.7273142835562527,-0.993286826301238,-0.8368956291302672,-0.7010475205506721,-0.665661255637977,-0.6541656698490133,-0.5352451352631913,-0.841016083109024,-0.651514155863185,-0.7415154481569831
-0.5403152107179511,-0.8047578654028925,-0.796698566349533,-0.1582288789896659,-0.5238639674896844,-1.0167560193113956,-1.0116432620984812,-0.7273002557517484,-0.9933096035417662,-0.8364846880320227,-0.7010556658078766,-0.6655001693735868,-0.6541615614993554,-0.5352451352631913,-0.841016083109024,-0.651687389456292,-0.7414350088107524
-0.540332891080629,-0.8047973609401009,-0.7967136654453085,-0.1582293726649498,-0.5238021891493128,-1.0165249125522582,-1.011656660599661,-0.7272631625514749,-0.9933318361968564,-0.8364854070724863,-0.7010637899609653,-0.6655093891591318,-0.6541573890771712,-0.5352451352631913,-0.841016083109024,-0.6518580258555238,-0.7413520139795235
-0.5402618528592125,-0.8048382992123937,-0.7967225284259086,-0.1582298647263143,-0.5237405316156252,-1.0162879507344529,-1.0116699853100888,-0.727327364295279,-0.9933534799493644,-0.8364864346515526,-0.7010719438160968,-0.6657237506807785,-0.654153229947454,-0.5352451352631913,-0.841016083109024,-0.6520261212309924,-0.7412675653743396
-0.5402243240815833,-0.8048757498587072,-0.7967312515410542,-0.1582303591983901,-0.5240551446772629,-1.0160446906894196,-1.011683257259497,-0.7272362397091124,-0.993374582025248,-0.8364876753442425,-0.7010801649234878,-0.6656763511217838,-0.654148995397107,-0.5352451352631913,-0.841016083109024,-0.6521916869115183,-0.7411809657238619
-0.5401616398328872,-0.8049161161496745,-0.796736466365818,-0.1582308481563509,-0.5244145966275626,-1.0157952857451342,-1.011696469648801,-0.7272430236350915,-0.9933952326192128,-0.836488895281985,-0.7010982233386056,-0.6655390507283518,-0.6541447023355157,-0.5352451352631913,-0.841016083109024,-0.6523546785429668,-0.7410923469666709
-0.5401051343392221,-0.8049549169396973,-0.7967345689255094,-0.1582313356169879,-0.5246829142306437,-1.015539497801908,-1.0117096178094618,-0.7273750869631377,-0.9934154565570544,-0.8364902524289798,-0.7011079374530308,-0.6655496002243153,-0.6541404182242073,-0.5352451352631913,-0.841016083109024,-0.6525141472055903,-0.7410017400575889
